"Name","Activity type","Description"
"28/12/2015 09:11","",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)"
"1","10440","-2.375405","29.085678","1601.0","6.0","3.9","1.25","2015-12-28T09:52:53.776Z","","",""
"1","10441","-2.375405","29.085678","1601.0","6.0","3","1.25","2015-12-28T09:52:53.931Z","","",""
"1","10442","-2.375393","29.085675","1600.0","5.0","3.9","1.25","2015-12-28T09:52:54.577Z","","",""
"1","10443","-2.375393","29.085675","1600.0","5.0","3","1.25","2015-12-28T09:52:54.925Z","","",""
"1","10444","-2.375381","29.085673","1601.0","8.0","3.9","1.25","2015-12-28T09:52:55.593Z","","",""
"1","10445","-2.375381","29.085673","1601.0","8.0","3","1.25","2015-12-28T09:52:55.939Z","","",""
"1","10446","-2.37537","29.085673","1601.0","10.0","3.9","1.25","2015-12-28T09:52:56.696Z","","",""
"1","10447","-2.37537","29.085673","1601.0","10.0","3","1.25","2015-12-28T09:52:56.929Z","","",""
"1","10448","-2.375359","29.085674","1601.0","12.0","3.9","1.25","2015-12-28T09:52:57.636Z","","",""
"1","10449","-2.375359","29.085674","1601.0","12.0","3","1.25","2015-12-28T09:52:57.882Z","","",""
"1","10450","-2.375349","29.085675","1601.0","14.0","3.9","1.25","2015-12-28T09:52:58.547Z","","",""
"1","10451","-2.375349","29.085675","1601.0","14.0","3","1.25","2015-12-28T09:52:59.224Z","","",""
"1","10452","-2.375339","29.085677","1600.0","17.0","3.9","1.25","2015-12-28T09:52:59.523Z","","",""
"1","10453","-2.375339","29.085677","1600.0","17.0","3","1.25","2015-12-28T09:52:59.561Z","","",""
"1","10454","-2.375329","29.08568","1600.0","22.0","3.9","1.25","2015-12-28T09:53:00.952Z","","",""
"1","10455","-2.375329","29.08568","1600.0","22.0","3","1.25","2015-12-28T09:53:00.987Z","","",""
"1","10456","-2.375319","29.085683","1601.0","28.0","3.9","1.25","2015-12-28T09:53:01.558Z","","",""
"1","10457","-2.375319","29.085683","1601.0","28.0","3","1.25","2015-12-28T09:53:01.637Z","","",""
"1","10458","-2.375309","29.085687","1600.0","24.0","3.9","1.25","2015-12-28T09:53:02.490Z","","",""
"1","10459","-2.375309","29.085687","1600.0","24.0","3","1.25","2015-12-28T09:53:02.943Z","","",""
"1","10460","-2.375296","29.085688","1601.0","15.0","3.9","1.25","2015-12-28T09:53:03.471Z","","",""
"1","10461","-2.375296","29.085688","1601.0","15.0","3","1.25","2015-12-28T09:53:03.808Z","","",""
"1","10462","-2.375283","29.085689","1601.0","10.0","3.9","1.25","2015-12-28T09:53:04.539Z","","",""
"1","10463","-2.375283","29.085689","1601.0","10.0","3","1.25","2015-12-28T09:53:04.955Z","","",""
"1","10464","-2.375271","29.08569","1600.0","10.0","3.9","1.25","2015-12-28T09:53:05.860Z","","",""
"1","10465","-2.375271","29.08569","1600.0","10.0","3","1.25","2015-12-28T09:53:05.939Z","","",""
"1","10466","-2.375259","29.085692","1600.0","16.0","3.9","1.25","2015-12-28T09:53:06.548Z","","",""
"1","10467","-2.375259","29.085692","1600.0","16.0","3","1.25","2015-12-28T09:53:06.586Z","","",""
"1","10468","-2.375248","29.085695","1600.0","19.0","3.9","1.25","2015-12-28T09:53:07.768Z","","",""
"1","10469","-2.375248","29.085695","1600.0","19.0","3","1.25","2015-12-28T09:53:07.877Z","","",""
"1","10470","-2.375237","29.085699","1600.0","22.0","3.9","1.25","2015-12-28T09:53:08.466Z","","",""
"1","10471","-2.375237","29.085699","1600.0","22.0","3","1.25","2015-12-28T09:53:08.814Z","","",""
"1","10472","-2.375225","29.085702","1601.0","18.0","3.9","1.25","2015-12-28T09:53:09.476Z","","",""
"1","10473","-2.375225","29.085702","1601.0","18.0","3","1.25","2015-12-28T09:53:09.857Z","","",""
"1","10474","-2.375212","29.085704","1601.0","12.0","3.9","1.25","2015-12-28T09:53:10.515Z","","",""
"1","10475","-2.375212","29.085704","1601.0","12.0","3","1.25","2015-12-28T09:53:10.854Z","","",""
"1","10476","-2.3752","29.085706","1601.0","9.0","3.9","1.25","2015-12-28T09:53:11.973Z","","",""
"1","10477","-2.3752","29.085706","1601.0","9.0","3","1.25","2015-12-28T09:53:12.370Z","","",""
"1","10478","-2.375188","29.085709","1601.0","10.0","3.9","1.25","2015-12-28T09:53:12.515Z","","",""
"1","10479","-2.375188","29.085709","1601.0","10.0","3","1.25","2015-12-28T09:53:12.544Z","","",""
"1","10480","-2.375177","29.085712","1601.0","15.0","3.9","1.25","2015-12-28T09:53:13.589Z","","",""
"1","10481","-2.375177","29.085712","1601.0","15.0","3","1.25","2015-12-28T09:53:13.948Z","","",""
"1","10482","-2.375165","29.085715","1601.0","13.0","3.9","1.25","2015-12-28T09:53:14.530Z","","",""
"1","10483","-2.375165","29.085715","1601.0","13.0","3","1.25","2015-12-28T09:53:14.874Z","","",""
"1","10484","-2.375153","29.085718","1601.0","17.0","3.9","1.25","2015-12-28T09:53:15.433Z","","",""
"1","10485","-2.375153","29.085718","1601.0","17.0","3","1.25","2015-12-28T09:53:15.529Z","","",""
"1","10486","-2.375141","29.085721","1601.0","18.0","3.9","1.25","2015-12-28T09:53:16.523Z","","",""
"1","10487","-2.375141","29.085721","1601.0","18.0","3","1.25","2015-12-28T09:53:16.992Z","","",""
"1","10488","-2.375129","29.085726","1601.0","22.0","3.9","1.25","2015-12-28T09:53:17.546Z","","",""
"1","10489","-2.375129","29.085726","1601.0","22.0","3","1.25","2015-12-28T09:53:17.856Z","","",""
"1","10490","-2.375117","29.08573","1601.0","23.0","3.9","1.25","2015-12-28T09:53:18.890Z","","",""
"1","10491","-2.375117","29.08573","1601.0","23.0","3","1.25","2015-12-28T09:53:18.992Z","","",""
"1","10492","-2.375105","29.085734","1601.0","21.0","3.9","1.25","2015-12-28T09:53:19.586Z","","",""
"1","10493","-2.375105","29.085734","1601.0","21.0","3","1.25","2015-12-28T09:53:19.630Z","","",""
"1","10494","-2.375093","29.085739","1601.0","22.0","3.9","1.25","2015-12-28T09:53:20.482Z","","",""
"1","10495","-2.375093","29.085739","1601.0","22.0","3","1.25","2015-12-28T09:53:20.943Z","","",""
"1","10496","-2.375081","29.085743","1601.0","19.0","3.9","1.25","2015-12-28T09:53:21.439Z","","",""
"1","10497","-2.375081","29.085743","1601.0","19.0","3","1.25","2015-12-28T09:53:21.782Z","","",""
"1","10498","-2.375069","29.085747","1601.0","20.0","3.9","1.25","2015-12-28T09:53:22.570Z","","",""
"1","10499","-2.375069","29.085747","1601.0","20.0","3","1.25","2015-12-28T09:53:22.860Z","","",""
"1","10500","-2.375056","29.085751","1600.0","17.0","3.9","1.25","2015-12-28T09:53:23.463Z","","",""
"1","10501","-2.375056","29.085751","1600.0","17.0","3","1.25","2015-12-28T09:53:23.936Z","","",""
"1","10502","-2.375044","29.085753","1600.0","15.0","3.9","1.25","2015-12-28T09:53:24.532Z","","",""
"1","10503","-2.375044","29.085753","1600.0","15.0","3","1.25","2015-12-28T09:53:24.946Z","","",""
"1","10504","-2.375032","29.085756","1600.0","14.0","3.9","1.25","2015-12-28T09:53:25.506Z","","",""
"1","10505","-2.375032","29.085756","1600.0","14.0","3","1.25","2015-12-28T09:53:25.564Z","","",""
"1","10506","-2.375021","29.08576","1600.0","18.0","3.9","1.25","2015-12-28T09:53:26.460Z","","",""
"1","10507","-2.375021","29.08576","1600.0","18.0","3","1.25","2015-12-28T09:53:26.909Z","","",""
"1","10508","-2.375011","29.085765","1600.0","24.0","3.9","1.25","2015-12-28T09:53:27.462Z","","",""
"1","10509","-2.375011","29.085765","1600.0","24.0","3","1.25","2015-12-28T09:53:27.848Z","","",""
"1","10510","-2.375001","29.08577","1600.0","23.0","3.9","1.25","2015-12-28T09:53:28.444Z","","",""
"1","10511","-2.375001","29.08577","1600.0","23.0","3","1.25","2015-12-28T09:53:28.865Z","","",""
"1","10512","-2.37499","29.085773","1600.0","20.0","3.9","1.25","2015-12-28T09:53:29.529Z","","",""
"1","10513","-2.37499","29.085773","1600.0","20.0","3","1.25","2015-12-28T09:53:29.896Z","","",""
"1","10514","-2.374979","29.085774","1600.0","15.0","3.9","1.25","2015-12-28T09:53:30.485Z","","",""
"1","10515","-2.374979","29.085774","1600.0","15.0","3","1.25","2015-12-28T09:53:30.961Z","","",""
"1","10516","-2.374969","29.085777","1599.0","20.0","3.9","1.25","2015-12-28T09:53:31.532Z","","",""
"1","10517","-2.374969","29.085777","1599.0","20.0","3","1.25","2015-12-28T09:53:31.914Z","","",""
"1","10518","-2.374958","29.08578","1599.0","23.0","3.9","1.25","2015-12-28T09:53:32.459Z","","",""
"1","10519","-2.374958","29.08578","1599.0","23.0","3","1.25","2015-12-28T09:53:32.543Z","","",""
"1","10520","-2.374947","29.085783","1599.0","19.0","4","1.25","2015-12-28T09:53:33.407Z","","",""
"1","10521","-2.374947","29.085783","1599.0","19.0","4","1.25","2015-12-28T09:53:33.475Z","","",""
"1","10522","-2.374935","29.085784","1599.0","11.0","3.9","1.25","2015-12-28T09:53:34.568Z","","",""
"1","10523","-2.374935","29.085784","1599.0","11.0","3","1.25","2015-12-28T09:53:34.931Z","","",""
"1","10524","-2.374923","29.085786","1599.0","10.0","3.9","1.25","2015-12-28T09:53:35.635Z","","",""
"1","10525","-2.374923","29.085786","1599.0","10.0","3","1.25","2015-12-28T09:53:35.935Z","","",""
"1","10526","-2.374911","29.085787","1599.0","9.0","3.9","1.25","2015-12-28T09:53:36.546Z","","",""
"1","10527","-2.374911","29.085787","1599.0","9.0","3","1.25","2015-12-28T09:53:36.911Z","","",""
"1","10528","-2.3749","29.085789","1599.0","12.0","3.9","1.25","2015-12-28T09:53:37.561Z","","",""
"1","10529","-2.3749","29.085789","1599.0","12.0","3","1.25","2015-12-28T09:53:37.912Z","","",""
"1","10530","-2.374888","29.085792","1598.0","13.0","3.9","1.25","2015-12-28T09:53:38.523Z","","",""
"1","10531","-2.374888","29.085792","1598.0","13.0","3","1.25","2015-12-28T09:53:38.878Z","","",""
"1","10532","-2.374877","29.085795","1598.0","16.0","3.9","1.25","2015-12-28T09:53:39.501Z","","",""
"1","10533","-2.374877","29.085795","1598.0","16.0","3","1.25","2015-12-28T09:53:39.551Z","","",""
"1","10534","-2.374865","29.085798","1598.0","15.0","3.9","1.25","2015-12-28T09:53:40.483Z","","",""
"1","10535","-2.374865","29.085798","1598.0","15.0","3","1.25","2015-12-28T09:53:40.940Z","","",""
"1","10536","-2.374853","29.0858","1598.0","10.0","3.9","1.25","2015-12-28T09:53:41.407Z","","",""
"1","10537","-2.374853","29.0858","1598.0","10.0","3","1.25","2015-12-28T09:53:41.462Z","","",""
"1","10538","-2.374841","29.085803","1598.0","15.0","3.9","1.25","2015-12-28T09:53:42.538Z","","",""
"1","10539","-2.374841","29.085803","1598.0","15.0","3","1.25","2015-12-28T09:53:42.998Z","","",""
"1","10540","-2.374829","29.085807","1597.0","19.0","3.9","1.25","2015-12-28T09:53:43.595Z","","",""
"1","10541","-2.374829","29.085807","1597.0","19.0","3","1.25","2015-12-28T09:53:43.627Z","","",""
"1","10542","-2.374819","29.085812","1597.0","23.0","4","1.25","2015-12-28T09:53:44.555Z","","",""
"1","10543","-2.374819","29.085812","1597.0","23.0","4","1.25","2015-12-28T09:53:45.019Z","","",""
"1","10544","-2.374808","29.085814","1597.0","14.0","3.9","1.25","2015-12-28T09:53:45.625Z","","",""
"1","10545","-2.374808","29.085814","1597.0","14.0","3","1.25","2015-12-28T09:53:45.971Z","","",""
"1","10546","-2.374796","29.085816","1597.0","13.0","3.9","1.25","2015-12-28T09:53:46.491Z","","",""
"1","10547","-2.374796","29.085816","1597.0","13.0","3","1.25","2015-12-28T09:53:46.528Z","","",""
"1","10548","-2.374785","29.085818","1597.0","14.0","3.9","1.25","2015-12-28T09:53:47.538Z","","",""
"1","10549","-2.374785","29.085818","1597.0","14.0","3","1.25","2015-12-28T09:53:47.958Z","","",""
"1","10550","-2.374775","29.085823","1597.0","22.0","3.9","1.25","2015-12-28T09:53:48.448Z","","",""
"1","10551","-2.374775","29.085823","1597.0","22.0","3","1.25","2015-12-28T09:53:48.487Z","","",""
"1","10552","-2.374765","29.085829","1597.0","23.0","3.9","1.25","2015-12-28T09:53:49.782Z","","",""
"1","10553","-2.374765","29.085829","1597.0","23.0","3","1.25","2015-12-28T09:53:49.869Z","","",""
"1","10554","-2.374755","29.085833","1596.0","20.0","3.9","1.25","2015-12-28T09:53:50.616Z","","",""
"1","10555","-2.374755","29.085833","1596.0","20.0","3","1.25","2015-12-28T09:53:51.013Z","","",""
"1","10556","-2.374745","29.085837","1596.0","16.0","3.9","1.25","2015-12-28T09:53:51.553Z","","",""
"1","10557","-2.374745","29.085837","1596.0","16.0","3","1.25","2015-12-28T09:53:51.608Z","","",""
"1","10558","-2.374733","29.085841","1595.0","13.0","3.9","1.25","2015-12-28T09:53:52.547Z","","",""
"1","10559","-2.374733","29.085841","1595.0","13.0","3","1.25","2015-12-28T09:53:52.868Z","","",""
"1","10560","-2.374721","29.085844","1595.0","12.0","3.9","1.25","2015-12-28T09:53:53.565Z","","",""
"1","10561","-2.374721","29.085844","1595.0","12.0","3","1.25","2015-12-28T09:53:53.617Z","","",""
"1","10562","-2.374709","29.085847","1595.0","12.0","3.9","1.25","2015-12-28T09:53:54.518Z","","",""
"1","10563","-2.374709","29.085847","1595.0","12.0","3","1.25","2015-12-28T09:53:55.000Z","","",""
"1","10564","-2.374697","29.085851","1595.0","13.0","3.9","1.25","2015-12-28T09:53:55.485Z","","",""
"1","10565","-2.374697","29.085851","1595.0","13.0","3","1.25","2015-12-28T09:53:55.571Z","","",""
"1","10566","-2.374685","29.085854","1595.0","17.0","3.9","1.25","2015-12-28T09:53:56.479Z","","",""
"1","10567","-2.374685","29.085854","1595.0","17.0","3","1.25","2015-12-28T09:53:56.901Z","","",""
"1","10568","-2.374672","29.085858","1595.0","17.0","3.9","1.25","2015-12-28T09:53:57.906Z","","",""
"1","10569","-2.374672","29.085858","1595.0","17.0","3","1.25","2015-12-28T09:53:58.382Z","","",""
"1","10570","-2.37466","29.085861","1595.0","17.0","3.9","1.25","2015-12-28T09:53:58.524Z","","",""
"1","10571","-2.37466","29.085861","1595.0","17.0","3","1.25","2015-12-28T09:53:58.565Z","","",""
"1","10572","-2.374648","29.085864","1595.0","15.0","3.9","1.25","2015-12-28T09:53:59.513Z","","",""
"1","10573","-2.374648","29.085864","1595.0","15.0","3","1.25","2015-12-28T09:53:59.952Z","","",""
"1","10574","-2.374636","29.085867","1595.0","15.0","3.9","1.25","2015-12-28T09:54:00.460Z","","",""
"1","10575","-2.374636","29.085867","1595.0","15.0","3","1.25","2015-12-28T09:54:00.511Z","","",""
"1","10576","-2.374625","29.08587","1595.0","15.0","3.9","1.25","2015-12-28T09:54:01.496Z","","",""
"1","10577","-2.374625","29.08587","1595.0","15.0","3","1.25","2015-12-28T09:54:01.959Z","","",""
"1","10578","-2.374614","29.085874","1595.0","16.0","3.9","1.25","2015-12-28T09:54:02.488Z","","",""
"1","10579","-2.374614","29.085874","1595.0","16.0","3","1.25","2015-12-28T09:54:02.810Z","","",""
"1","10580","-2.374603","29.085878","1595.0","21.0","3.9","1.25","2015-12-28T09:54:03.812Z","","",""
"1","10581","-2.374603","29.085878","1595.0","21.0","3","1.25","2015-12-28T09:54:04.106Z","","",""
"1","10582","-2.374593","29.085883","1595.0","21.0","3.9","1.25","2015-12-28T09:54:04.513Z","","",""
"1","10583","-2.374593","29.085883","1595.0","21.0","3","1.25","2015-12-28T09:54:04.573Z","","",""
"1","10584","-2.374583","29.085888","1595.0","22.0","3.9","1.25","2015-12-28T09:54:05.526Z","","",""
"1","10585","-2.374583","29.085888","1595.0","22.0","3","1.25","2015-12-28T09:54:05.937Z","","",""
"1","10586","-2.374574","29.085892","1595.0","22.0","3.9","1.25","2015-12-28T09:54:06.543Z","","",""
"1","10587","-2.374574","29.085892","1595.0","22.0","3","1.25","2015-12-28T09:54:06.931Z","","",""
"1","10588","-2.374565","29.085896","1594.0","21.0","3.9","1.25","2015-12-28T09:54:07.467Z","","",""
"1","10589","-2.374557","29.085899","1594.0","20.0","3","1.25","2015-12-28T09:54:08.470Z","","",""
"1","10590","-2.374547","29.085901","1594.0","14.0","3.9","1.25","2015-12-28T09:54:09.532Z","","",""
"1","10591","-2.374538","29.085903","1594.0","17.0","3","1.25","2015-12-28T09:54:10.534Z","","",""
"1","10592","-2.374528","29.085906","1595.0","18.0","3.9","1.25","2015-12-28T09:54:11.455Z","","",""
"1","10593","-2.374528","29.085906","1595.0","18.0","3","1.25","2015-12-28T09:54:11.501Z","","",""
"1","10594","-2.374518","29.085911","1595.0","23.0","3.9","1.25","2015-12-28T09:54:12.615Z","","",""
"1","10595","-2.374518","29.085911","1595.0","23.0","3","1.25","2015-12-28T09:54:12.972Z","","",""
"1","10596","-2.374508","29.085913","1595.0","15.0","3.9","1.25","2015-12-28T09:54:13.695Z","","",""
"1","10597","-2.374508","29.085913","1595.0","15.0","3","1.25","2015-12-28T09:54:13.778Z","","",""
"1","10598","-2.374497","29.085916","1594.0","16.0","3.9","1.25","2015-12-28T09:54:14.435Z","","",""
"1","10599","-2.374497","29.085916","1594.0","16.0","3","1.25","2015-12-28T09:54:14.802Z","","",""
"1","10600","-2.374487","29.085918","1595.0","12.0","3.9","1.25","2015-12-28T09:54:15.733Z","","",""
"1","10601","-2.374487","29.085918","1595.0","12.0","3","1.25","2015-12-28T09:54:16.314Z","","",""
"1","10602","-2.374477","29.085922","1595.0","19.0","3.9","1.25","2015-12-28T09:54:16.500Z","","",""
"1","10603","-2.374477","29.085922","1595.0","19.0","3","1.25","2015-12-28T09:54:16.550Z","","",""
"1","10604","-2.374467","29.085926","1595.0","18.0","3.9","1.25","2015-12-28T09:54:17.651Z","","",""
"1","10605","-2.374467","29.085926","1595.0","18.0","3","1.25","2015-12-28T09:54:17.976Z","","",""
"1","10606","-2.374456","29.085929","1595.0","18.0","3.9","1.25","2015-12-28T09:54:18.633Z","","",""
"1","10607","-2.374456","29.085929","1595.0","18.0","3","1.25","2015-12-28T09:54:18.923Z","","",""
"1","10608","-2.374446","29.085932","1594.0","18.0","3.9","1.25","2015-12-28T09:54:19.729Z","","",""
"1","10609","-2.374446","29.085932","1594.0","18.0","3","1.25","2015-12-28T09:54:19.926Z","","",""
"1","10610","-2.374436","29.085935","1594.0","17.0","3.9","1.25","2015-12-28T09:54:20.565Z","","",""
"1","10611","-2.374436","29.085935","1594.0","17.0","3","1.25","2015-12-28T09:54:20.610Z","","",""
"1","10612","-2.374426","29.085937","1594.0","16.0","3.9","1.25","2015-12-28T09:54:21.533Z","","",""
"1","10613","-2.374426","29.085937","1594.0","16.0","3","1.25","2015-12-28T09:54:21.939Z","","",""
"1","10614","-2.374416","29.08594","1594.0","16.0","3.9","1.25","2015-12-28T09:54:22.621Z","","",""
"1","10615","-2.374416","29.08594","1594.0","16.0","3","1.25","2015-12-28T09:54:22.971Z","","",""
"1","10616","-2.374405","29.085942","1594.0","18.0","3.9","1.25","2015-12-28T09:54:23.508Z","","",""
"1","10617","-2.374405","29.085942","1594.0","18.0","3","1.25","2015-12-28T09:54:23.536Z","","",""
"1","10618","-2.374396","29.085946","1593.0","20.0","3.9","1.25","2015-12-28T09:54:24.539Z","","",""
"1","10619","-2.374396","29.085946","1593.0","20.0","3","1.25","2015-12-28T09:54:25.009Z","","",""
"1","10620","-2.374385","29.085948","1593.0","17.0","3.9","1.25","2015-12-28T09:54:25.551Z","","",""
"1","10621","-2.374385","29.085948","1593.0","17.0","3","1.25","2015-12-28T09:54:25.899Z","","",""
"1","10622","-2.374375","29.085951","1593.0","19.0","3.9","1.25","2015-12-28T09:54:26.694Z","","",""
"1","10623","-2.374375","29.085951","1593.0","19.0","3","1.25","2015-12-28T09:54:26.898Z","","",""
"1","10624","-2.374366","29.085953","1593.0","17.0","3.9","1.25","2015-12-28T09:54:27.548Z","","",""
"1","10625","-2.374366","29.085953","1593.0","17.0","3","1.25","2015-12-28T09:54:27.661Z","","",""
"1","10626","-2.374356","29.085956","1593.0","18.0","3.9","1.25","2015-12-28T09:54:28.613Z","","",""
"1","10627","-2.374356","29.085956","1593.0","18.0","3","1.25","2015-12-28T09:54:28.873Z","","",""
"1","10628","-2.374347","29.085958","1592.0","21.0","3.9","1.25","2015-12-28T09:54:29.683Z","","",""
"1","10629","-2.374347","29.085958","1592.0","21.0","3","1.25","2015-12-28T09:54:30.078Z","","",""
"1","10630","-2.374338","29.085962","1592.0","24.0","3.9","1","2015-12-28T09:54:30.459Z","","",""
"1","10631","-2.374338","29.085962","1592.0","24.0","3","1","2015-12-28T09:54:30.523Z","","",""
"1","10632","-2.374328","29.085966","1592.0","22.0","3.9","1.25","2015-12-28T09:54:31.543Z","","",""
"1","10633","-2.374328","29.085966","1592.0","22.0","3","1.25","2015-12-28T09:54:32.329Z","","",""
"1","10634","-2.374318","29.085969","1592.0","17.0","3.9","1.25","2015-12-28T09:54:32.460Z","","",""
"1","10635","-2.374318","29.085969","1592.0","17.0","3","1.25","2015-12-28T09:54:32.501Z","","",""
"1","10636","-2.374308","29.085972","1592.0","18.0","3.9","1.25","2015-12-28T09:54:33.718Z","","",""
"1","10637","-2.374308","29.085972","1592.0","18.0","3","1.25","2015-12-28T09:54:33.883Z","","",""
"1","10638","-2.374299","29.085976","1592.0","21.0","3.9","1.25","2015-12-28T09:54:34.474Z","","",""
"1","10639","-2.374299","29.085976","1592.0","21.0","3","1.25","2015-12-28T09:54:34.524Z","","",""
"1","10640","-2.374289","29.085978","1592.0","15.0","3.9","1.25","2015-12-28T09:54:35.567Z","","",""
"1","10641","-2.374289","29.085978","1592.0","15.0","3","1.25","2015-12-28T09:54:35.894Z","","",""
"1","10642","-2.374278","29.085978","1592.0","9.0","3.9","1.25","2015-12-28T09:54:36.513Z","","",""
"1","10643","-2.374278","29.085978","1592.0","9.0","3","1.25","2015-12-28T09:54:36.602Z","","",""
"1","10644","-2.374267","29.085979","1592.0","9.0","4","1.25","2015-12-28T09:54:37.551Z","","",""
"1","10645","-2.374267","29.085979","1592.0","9.0","4","1.25","2015-12-28T09:54:37.924Z","","",""
"1","10646","-2.374257","29.085982","1592.0","15.0","3.9","1.25","2015-12-28T09:54:38.680Z","","",""
"1","10647","-2.374257","29.085982","1592.0","15.0","3","1.25","2015-12-28T09:54:38.882Z","","",""
"1","10648","-2.374247","29.085985","1592.0","18.0","3.9","1.25","2015-12-28T09:54:39.555Z","","",""
"1","10649","-2.374247","29.085985","1592.0","18.0","3","1.25","2015-12-28T09:54:40.007Z","","",""
"1","10650","-2.374236","29.085988","1592.0","19.0","3.9","1.25","2015-12-28T09:54:40.717Z","","",""
"1","10651","-2.374236","29.085988","1592.0","19.0","3","1.25","2015-12-28T09:54:40.904Z","","",""
"1","10652","-2.374226","29.085991","1592.0","19.0","3.9","1.25","2015-12-28T09:54:41.608Z","","",""
"1","10653","-2.374226","29.085991","1592.0","19.0","3","1.25","2015-12-28T09:54:41.997Z","","",""
"1","10654","-2.374216","29.085994","1592.0","19.0","3.9","1.25","2015-12-28T09:54:42.552Z","","",""
"1","10655","-2.374216","29.085994","1592.0","19.0","3","1.25","2015-12-28T09:54:42.581Z","","",""
"1","10656","-2.374205","29.085996","1592.0","14.0","3.9","1.25","2015-12-28T09:54:43.826Z","","",""
"1","10657","-2.374205","29.085996","1592.0","14.0","3","1.25","2015-12-28T09:54:44.015Z","","",""
"1","10658","-2.374193","29.085997","1592.0","11.0","3.9","1.25","2015-12-28T09:54:44.592Z","","",""
"1","10659","-2.374193","29.085997","1592.0","11.0","3","1.25","2015-12-28T09:54:44.966Z","","",""
"1","10660","-2.374182","29.085998","1591.0","9.0","3.9","1.25","2015-12-28T09:54:45.685Z","","",""
"1","10661","-2.374182","29.085998","1591.0","9.0","3","1.25","2015-12-28T09:54:45.962Z","","",""
"1","10662","-2.374171","29.085999","1591.0","10.0","3.9","1.25","2015-12-28T09:54:46.608Z","","",""
"1","10663","-2.374171","29.085999","1591.0","10.0","3","1.25","2015-12-28T09:54:46.861Z","","",""
"1","10664","-2.374161","29.086001","1591.0","14.0","3.9","1.25","2015-12-28T09:54:47.520Z","","",""
"1","10665","-2.374161","29.086001","1591.0","14.0","3","1.25","2015-12-28T09:54:47.965Z","","",""
"1","10666","-2.374151","29.086004","1591.0","18.0","3.9","1.25","2015-12-28T09:54:48.517Z","","",""
"1","10667","-2.374151","29.086004","1591.0","18.0","3","1.25","2015-12-28T09:54:48.556Z","","",""
"1","10668","-2.37414","29.086008","1591.0","19.0","3.9","1.25","2015-12-28T09:54:49.727Z","","",""
"1","10669","-2.37414","29.086008","1591.0","19.0","3","1.25","2015-12-28T09:54:50.008Z","","",""
"1","10670","-2.37413","29.086012","1591.0","19.0","3.9","1.25","2015-12-28T09:54:50.628Z","","",""
"1","10671","-2.37413","29.086012","1591.0","19.0","3","1.25","2015-12-28T09:54:50.904Z","","",""
"1","10672","-2.374119","29.086016","1591.0","15.0","3.9","1.25","2015-12-28T09:54:51.769Z","","",""
"1","10673","-2.374119","29.086016","1591.0","15.0","3","1.25","2015-12-28T09:54:52.011Z","","",""
"1","10674","-2.374108","29.08602","1591.0","21.0","3.9","1.25","2015-12-28T09:54:52.684Z","","",""
"1","10675","-2.374108","29.08602","1591.0","21.0","3","1.25","2015-12-28T09:54:52.930Z","","",""
"1","10676","-2.374098","29.086026","1590.0","21.0","3.9","1.25","2015-12-28T09:54:53.621Z","","",""
"1","10677","-2.374098","29.086026","1590.0","21.0","3","1.25","2015-12-28T09:54:53.954Z","","",""
"1","10678","-2.374088","29.086031","1590.0","26.0","3.9","1.25","2015-12-28T09:54:54.698Z","","",""
"1","10679","-2.374088","29.086031","1590.0","26.0","3","1.25","2015-12-28T09:54:54.900Z","","",""
"1","10680","-2.374077","29.086037","1591.0","22.0","3.9","1.25","2015-12-28T09:54:55.762Z","","",""
"1","10681","-2.374077","29.086037","1591.0","22.0","3","1.25","2015-12-28T09:54:55.963Z","","",""
"1","10682","-2.374065","29.086041","1591.0","19.0","3.9","1.25","2015-12-28T09:54:56.672Z","","",""
"1","10683","-2.374065","29.086041","1591.0","19.0","3","1.25","2015-12-28T09:54:56.948Z","","",""
"1","10684","-2.374054","29.086046","1591.0","18.0","3.9","1.25","2015-12-28T09:54:57.716Z","","",""
"1","10685","-2.374054","29.086046","1591.0","18.0","3","1.25","2015-12-28T09:54:58.093Z","","",""
"1","10686","-2.374042","29.08605","1591.0","17.0","3.9","1.25","2015-12-28T09:54:58.405Z","","",""
"1","10687","-2.374042","29.08605","1591.0","17.0","3","1.25","2015-12-28T09:54:58.493Z","","",""
"1","10688","-2.374031","29.086054","1591.0","16.0","3.9","1.25","2015-12-28T09:54:59.479Z","","",""
"1","10689","-2.374031","29.086054","1591.0","16.0","3","1.25","2015-12-28T09:54:59.928Z","","",""
"1","10690","-2.374019","29.086058","1591.0","15.0","3.9","1.25","2015-12-28T09:55:00.590Z","","",""
"1","10691","-2.374019","29.086058","1591.0","15.0","3","1.25","2015-12-28T09:55:00.878Z","","",""
"1","10692","-2.374008","29.086061","1591.0","14.0","3.9","1.25","2015-12-28T09:55:01.497Z","","",""
"1","10693","-2.374008","29.086061","1591.0","14.0","3","1.25","2015-12-28T09:55:01.924Z","","",""
"1","10694","-2.373996","29.086066","1592.0","18.0","3.9","1.25","2015-12-28T09:55:02.501Z","","",""
"1","10695","-2.373996","29.086066","1592.0","18.0","3","1.25","2015-12-28T09:55:02.576Z","","",""
"1","10696","-2.373984","29.086071","1592.0","18.0","3.9","1.25","2015-12-28T09:55:03.776Z","","",""
