"Name","Activity type","Description"
"28/12/2015 17:43","driving",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)"
"1","267","-2.325786","29.134642","1584.0","127.0","4","4.5","2015-12-28T16:48:52.482Z","","",""
"1","268","-2.325786","29.134642","1584.0","127.0","4","4.5","2015-12-28T16:48:52.963Z","","",""
"1","269","-2.325816","29.134675","1584.0","129.0","3.9","4.5","2015-12-28T16:48:53.373Z","","",""
"1","270","-2.325816","29.134675","1584.0","129.0","3","4.5","2015-12-28T16:48:53.425Z","","",""
"1","271","-2.325845","29.134705","1584.0","132.0","3.9","4.5","2015-12-28T16:48:54.820Z","","",""
"1","272","-2.325845","29.134705","1584.0","132.0","3","4.5","2015-12-28T16:48:55.122Z","","",""
"1","273","-2.325876","29.134734","1584.0","135.0","4","4.5","2015-12-28T16:48:55.388Z","","",""
"1","274","-2.325876","29.134734","1584.0","135.0","4","4.5","2015-12-28T16:48:55.438Z","","",""
"1","275","-2.325903","29.134761","1584.0","134.0","3.9","4.25","2015-12-28T16:48:56.711Z","","",""
"1","276","-2.325903","29.134761","1584.0","134.0","3","4.25","2015-12-28T16:48:57.011Z","","",""
"1","277","-2.325921","29.13478","1585.0","132.0","3.9","3.25","2015-12-28T16:48:57.371Z","","",""
"1","278","-2.325921","29.13478","1585.0","132.0","3","3.25","2015-12-28T16:48:57.428Z","","",""
"1","279","-2.325934","29.134798","1585.0","128.0","4","2.75","2015-12-28T16:48:58.531Z","","",""
"1","280","-2.325934","29.134798","1585.0","128.0","4","2.75","2015-12-28T16:48:58.937Z","","",""
"1","281","-2.325945","29.134817","1586.0","124.0","4","2.75","2015-12-28T16:48:59.380Z","","",""
"1","282","-2.325945","29.134817","1586.0","124.0","4","2.75","2015-12-28T16:48:59.450Z","","",""
"1","283","-2.325953","29.134837","1586.0","119.0","4","2.5","2015-12-28T16:49:00.545Z","","",""
"1","284","-2.325953","29.134837","1586.0","119.0","4","2.5","2015-12-28T16:49:00.741Z","","",""
"1","285","-2.32596","29.134858","1587.0","114.0","4","2.5","2015-12-28T16:49:01.290Z","","",""
"1","286","-2.32596","29.134858","1587.0","114.0","4","2.5","2015-12-28T16:49:01.342Z","","",""
"1","287","-2.325967","29.134878","1588.0","115.0","4","2.5","2015-12-28T16:49:02.529Z","","",""
"1","288","-2.325967","29.134878","1588.0","115.0","4","2.5","2015-12-28T16:49:02.725Z","","",""
"1","289","-2.325977","29.134899","1589.0","116.0","4","2.5","2015-12-28T16:49:03.541Z","","",""
"1","290","-2.325977","29.134899","1589.0","116.0","4","2.5","2015-12-28T16:49:03.876Z","","",""
"1","291","-2.325987","29.134921","1590.0","117.0","4","2.75","2015-12-28T16:49:04.368Z","","",""
"1","292","-2.325987","29.134921","1590.0","117.0","4","2.75","2015-12-28T16:49:04.419Z","","",""
"1","293","-2.325998","29.134946","1591.0","116.0","4","2.75","2015-12-28T16:49:05.608Z","","",""
"1","294","-2.325998","29.134946","1591.0","116.0","4","2.75","2015-12-28T16:49:05.958Z","","",""
"1","295","-2.326012","29.134977","1592.0","115.0","4","3.5","2015-12-28T16:49:06.405Z","","",""
"1","296","-2.326012","29.134977","1592.0","115.0","4","3.5","2015-12-28T16:49:06.462Z","","",""
"1","297","-2.326029","29.135009","1591.0","115.0","4","3.75","2015-12-28T16:49:07.644Z","","",""
"1","298","-2.326029","29.135009","1591.0","115.0","4","3.75","2015-12-28T16:49:08.001Z","","",""
"1","299","-2.326045","29.135044","1591.0","114.0","4","4","2015-12-28T16:49:08.285Z","","",""
"1","300","-2.326045","29.135044","1591.0","114.0","4","4","2015-12-28T16:49:08.363Z","","",""
"1","301","-2.326064","29.135081","1590.0","113.0","4","4","2015-12-28T16:49:09.950Z","","",""
"1","302","-2.326081","29.135125","1593.0","111.0","4","4.75","2015-12-28T16:49:10.698Z","","",""
"1","303","-2.326081","29.135125","1593.0","111.0","4","4.75","2015-12-28T16:49:10.916Z","","",""
"1","304","-2.326098","29.135174","1594.0","110.0","4","5.25","2015-12-28T16:49:11.450Z","","",""
"1","305","-2.326098","29.135174","1594.0","110.0","4","5.25","2015-12-28T16:49:11.784Z","","",""
"1","306","-2.326102","29.13524","1595.0","111.0","4","5.25","2015-12-28T16:49:12.481Z","","",""
"1","307","-2.326102","29.13524","1595.0","111.0","4","5.25","2015-12-28T16:49:12.542Z","","",""
"1","308","-2.326124","29.135278","1594.0","116.0","4","4.75","2015-12-28T16:49:13.577Z","","",""
"1","309","-2.326124","29.135278","1594.0","116.0","4","4.75","2015-12-28T16:49:14.000Z","","",""
"1","310","-2.326138","29.135316","1593.0","116.0","4","4.75","2015-12-28T16:49:14.333Z","","",""
"1","311","-2.326138","29.135316","1593.0","116.0","4","4.75","2015-12-28T16:49:14.373Z","","",""
"1","312","-2.32617","29.135338","1595.0","124.0","3.9","4.75","2015-12-28T16:49:15.482Z","","",""
"1","313","-2.32617","29.135338","1595.0","124.0","3","4.75","2015-12-28T16:49:15.726Z","","",""
"1","314","-2.326197","29.13537","1594.0","127.0","3.9","4.5","2015-12-28T16:49:16.591Z","","",""
"1","315","-2.326197","29.13537","1594.0","127.0","3","4.5","2015-12-28T16:49:16.733Z","","",""
"1","316","-2.326218","29.135403","1595.0","127.0","3.9","4.25","2015-12-28T16:49:17.462Z","","",""
"1","317","-2.326218","29.135403","1595.0","127.0","3","4.25","2015-12-28T16:49:18.085Z","","",""
"1","318","-2.326241","29.135433","1595.0","125.0","3.9","3.75","2015-12-28T16:49:18.378Z","","",""
"1","319","-2.326241","29.135433","1595.0","125.0","3","3.75","2015-12-28T16:49:18.410Z","","",""
"1","320","-2.326253","29.135457","1595.0","124.0","4","3","2015-12-28T16:49:19.608Z","","",""
"1","321","-2.326253","29.135457","1595.0","124.0","4","3","2015-12-28T16:49:20.110Z","","",""
"1","322","-2.326266","29.135475","1594.0","125.0","3.9","2.5","2015-12-28T16:49:20.354Z","","",""
"1","323","-2.326266","29.135475","1594.0","125.0","3","2.5","2015-12-28T16:49:20.386Z","","",""
"1","324","-2.326277","29.135498","1594.0","128.0","3.9","2.75","2015-12-28T16:49:21.429Z","","",""
"1","325","-2.326277","29.135498","1594.0","128.0","3","2.75","2015-12-28T16:49:22.117Z","","",""
"1","326","-2.326301","29.135518","1593.0","135.0","9","3","2015-12-28T16:49:22.362Z","","",""
"1","327","-2.326301","29.135518","1593.0","135.0","9","3","2015-12-28T16:49:22.435Z","","",""
"1","328","-2.326322","29.13554","1594.0","132.0","9","3.25","2015-12-28T16:49:23.554Z","","",""
"1","329","-2.326322","29.13554","1594.0","132.0","9","3.25","2015-12-28T16:49:23.966Z","","",""
"1","330","-2.326342","29.135565","1594.0","128.0","9","3.25","2015-12-28T16:49:24.335Z","","",""
"1","331","-2.326342","29.135565","1594.0","128.0","9","3.25","2015-12-28T16:49:24.391Z","","",""
"1","332","-2.326365","29.135589","1594.0","129.0","9","3.5","2015-12-28T16:49:26.181Z","","",""
"1","333","-2.326365","29.135589","1594.0","129.0","9","3.5","2015-12-28T16:49:26.235Z","","",""
"1","334","-2.326401","29.135638","1594.0","126.0","9","3.5","2015-12-28T16:49:27.651Z","","",""
"1","335","-2.326401","29.135638","1594.0","126.0","9","3.5","2015-12-28T16:49:28.097Z","","",""
"1","336","-2.326417","29.135659","1594.0","126.0","9","3.25","2015-12-28T16:49:28.290Z","","",""
"1","337","-2.326417","29.135659","1594.0","126.0","9","3.25","2015-12-28T16:49:28.340Z","","",""
"1","338","-2.326436","29.13568","1594.0","130.0","9","3.25","2015-12-28T16:49:29.615Z","","",""
"1","339","-2.326436","29.13568","1594.0","130.0","9","3.25","2015-12-28T16:49:29.722Z","","",""
"1","340","-2.327556","29.135862","1592.0","187.0","9","1.5","2015-12-28T16:50:01.632Z","","",""
"1","341","-2.327562","29.135862","1591.0","188.0","9","1.25","2015-12-28T16:50:02.600Z","","",""
"1","342","-2.327569","29.135861","1590.0","188.0","9","1.25","2015-12-28T16:50:03.409Z","","",""
"1","343","-2.327569","29.135861","1590.0","188.0","9","1.25","2015-12-28T16:50:03.648Z","","",""
"1","344","-2.327586","29.135857","1587.0","190.0","9","1.25","2015-12-28T16:50:05.347Z","","",""
"1","345","-2.327586","29.135857","1587.0","190.0","9","1.25","2015-12-28T16:50:05.398Z","","",""
"1","346","-2.327595","29.135857","1588.0","187.0","9","1.5","2015-12-28T16:50:06.392Z","","",""
"1","347","-2.327595","29.135857","1588.0","187.0","9","1.5","2015-12-28T16:50:06.722Z","","",""
"1","348","-2.327605","29.135858","1588.0","183.0","9","1.5","2015-12-28T16:50:07.382Z","","",""
"1","349","-2.327605","29.135858","1588.0","183.0","9","1.5","2015-12-28T16:50:07.685Z","","",""
"1","350","-2.327615","29.135859","1588.0","179.0","9","1.25","2015-12-28T16:50:08.344Z","","",""
"1","351","-2.327615","29.135859","1588.0","179.0","9","1.25","2015-12-28T16:50:08.392Z","","",""
"1","352","-2.327625","29.13586","1588.0","178.0","9","1.25","2015-12-28T16:50:09.329Z","","",""
"1","353","-2.327625","29.13586","1588.0","178.0","9","1.25","2015-12-28T16:50:09.367Z","","",""
"1","354","-2.327635","29.13586","1588.0","177.0","9","1.25","2015-12-28T16:50:10.519Z","","",""
"1","355","-2.327635","29.13586","1588.0","177.0","9","1.25","2015-12-28T16:50:10.751Z","","",""
"1","356","-2.327646","29.135861","1588.0","178.0","9","1.25","2015-12-28T16:50:11.690Z","","",""
"1","357","-2.327646","29.135861","1588.0","178.0","9","1.25","2015-12-28T16:50:11.761Z","","",""
"1","358","-2.327658","29.135862","1588.0","178.0","9","1.5","2015-12-28T16:50:12.316Z","","",""
"1","359","-2.327658","29.135862","1588.0","178.0","9","1.5","2015-12-28T16:50:12.417Z","","",""
"1","360","-2.327672","29.135862","1587.0","182.0","9","1.5","2015-12-28T16:50:13.373Z","","",""
"1","361","-2.327672","29.135862","1587.0","182.0","9","1.5","2015-12-28T16:50:13.969Z","","",""
"1","362","-2.327696","29.135861","1587.0","185.0","9","2.5","2015-12-28T16:50:14.325Z","","",""
"1","363","-2.327696","29.135861","1587.0","185.0","9","2.5","2015-12-28T16:50:14.401Z","","",""
"1","364","-2.327721","29.135859","1587.0","186.0","9","2.5","2015-12-28T16:50:15.438Z","","",""
"1","365","-2.327721","29.135859","1587.0","186.0","9","2.5","2015-12-28T16:50:15.722Z","","",""
"1","366","-2.327744","29.135859","1586.0","185.0","9","2.5","2015-12-28T16:50:16.464Z","","",""
"1","367","-2.327744","29.135859","1586.0","185.0","9","2.5","2015-12-28T16:50:16.721Z","","",""
"1","368","-2.327768","29.135858","1586.0","183.0","9","2.5","2015-12-28T16:50:17.392Z","","",""
"1","369","-2.327768","29.135858","1586.0","183.0","9","2.5","2015-12-28T16:50:17.455Z","","",""
"1","370","-2.32784","29.135859","1588.0","180.0","9","2.5","2015-12-28T16:50:20.498Z","","",""
"1","371","-2.32784","29.135859","1588.0","180.0","9","2.5","2015-12-28T16:50:20.725Z","","",""
"1","372","-2.328359","29.136246","1588.0","107.0","9","3","2015-12-28T16:50:45.505Z","","",""
"1","373","-2.328359","29.136246","1588.0","107.0","9","3","2015-12-28T16:50:46.118Z","","",""
"1","374","-2.328398","29.13635","1588.0","119.0","9","1.25","2015-12-28T16:50:53.418Z","","",""
"1","375","-2.328398","29.13635","1588.0","119.0","9","1.25","2015-12-28T16:50:53.552Z","","",""
"1","376","-2.328425","29.136384","1587.0","130.0","9","2.75","2015-12-28T16:50:55.380Z","","",""
"1","377","-2.328425","29.136384","1587.0","130.0","9","2.75","2015-12-28T16:50:55.423Z","","",""
"1","378","-2.328647","29.136671","1578.0","127.0","9","3.25","2015-12-28T16:51:09.403Z","","",""
"1","379","-2.328647","29.136671","1578.0","127.0","9","3.25","2015-12-28T16:51:09.634Z","","",""
"1","380","-2.329592","29.137272","1574.0","153.0","9","3","2015-12-28T16:51:47.392Z","","",""
"1","381","-2.329592","29.137272","1574.0","153.0","9","3","2015-12-28T16:51:47.436Z","","",""
"1","382","-2.329615","29.137286","1573.0","152.0","9","3","2015-12-28T16:51:48.562Z","","",""
"1","383","-2.329615","29.137286","1573.0","152.0","9","3","2015-12-28T16:51:48.922Z","","",""
"1","384","-2.329638","29.137301","1574.0","152.0","9","3","2015-12-28T16:51:49.326Z","","",""
"1","385","-2.329638","29.137301","1574.0","152.0","9","3","2015-12-28T16:51:49.382Z","","",""
"1","386","-2.329662","29.137313","1573.0","154.0","9","3","2015-12-28T16:51:51.018Z","","",""
"1","387","-2.329662","29.137313","1573.0","154.0","9","3","2015-12-28T16:51:51.183Z","","",""
"1","388","-2.329687","29.137324","1573.0","157.0","9","2.75","2015-12-28T16:51:51.301Z","","",""
"1","389","-2.329687","29.137324","1573.0","157.0","9","2.75","2015-12-28T16:51:51.351Z","","",""
"1","390","-2.329711","29.137333","1572.0","159.0","9","2.75","2015-12-28T16:51:52.619Z","","",""
"1","391","-2.329711","29.137333","1572.0","159.0","9","2.75","2015-12-28T16:51:52.936Z","","",""
"1","392","-2.329744","29.137349","1571.0","160.0","9","2","2015-12-28T16:51:54.469Z","","",""
"1","393","-2.329744","29.137349","1571.0","160.0","9","2","2015-12-28T16:51:55.004Z","","",""
"1","394","-2.329759","29.137356","1569.0","161.0","9","2","2015-12-28T16:51:55.366Z","","",""
"1","395","-2.329759","29.137356","1569.0","161.0","9","2","2015-12-28T16:51:55.415Z","","",""
"1","396","-2.329897","29.137382","1568.0","174.0","9","2.75","2015-12-28T16:52:01.368Z","","",""
"1","397","-2.329897","29.137382","1568.0","174.0","9","2.75","2015-12-28T16:52:01.414Z","","",""
"1","398","-2.329922","29.137382","1569.0","177.0","9","2.75","2015-12-28T16:52:02.390Z","","",""
"1","399","-2.329922","29.137382","1569.0","177.0","9","2.75","2015-12-28T16:52:02.911Z","","",""
"1","400","-2.329946","29.13738","1569.0","181.0","9","2.75","2015-12-28T16:52:03.405Z","","",""
"1","401","-2.329946","29.13738","1569.0","181.0","9","2.75","2015-12-28T16:52:03.442Z","","",""
"1","402","-2.329969","29.137378","1569.0","182.0","9","2.75","2015-12-28T16:52:04.443Z","","",""
"1","403","-2.329969","29.137378","1569.0","182.0","9","2.75","2015-12-28T16:52:04.756Z","","",""
"1","404","-2.329988","29.137378","1570.0","181.0","9","2.25","2015-12-28T16:52:05.447Z","","",""
"1","405","-2.329988","29.137378","1570.0","181.0","9","2.25","2015-12-28T16:52:05.517Z","","",""
"1","406","-2.330007","29.137379","1569.0","178.0","9","2.25","2015-12-28T16:52:06.765Z","","",""
"1","407","-2.330007","29.137379","1569.0","178.0","9","2.25","2015-12-28T16:52:06.794Z","","",""
"1","408","-2.330027","29.137382","1569.0","176.0","9","2.25","2015-12-28T16:52:07.424Z","","",""
"1","409","-2.330027","29.137382","1569.0","176.0","9","2.25","2015-12-28T16:52:07.449Z","","",""
"1","410","-2.330049","29.137384","1568.0","177.0","9","2.5","2015-12-28T16:52:08.544Z","","",""
"1","411","-2.330049","29.137384","1568.0","177.0","9","2.5","2015-12-28T16:52:09.142Z","","",""
"1","412","-2.330073","29.137384","1566.0","182.0","9","2.75","2015-12-28T16:52:09.301Z","","",""
"1","413","-2.330073","29.137384","1566.0","182.0","9","2.75","2015-12-28T16:52:09.338Z","","",""
"1","414","-2.3301","29.13738","1567.0","188.0","9","3","2015-12-28T16:52:10.458Z","","",""
"1","415","-2.3301","29.13738","1567.0","188.0","9","3","2015-12-28T16:52:10.728Z","","",""
"1","416","-2.33013","29.137373","1567.0","192.0","9","3","2015-12-28T16:52:11.404Z","","",""
"1","417","-2.33013","29.137373","1567.0","192.0","9","3","2015-12-28T16:52:11.703Z","","",""
"1","418","-2.330159","29.137364","1569.0","194.0","9","3.25","2015-12-28T16:52:12.377Z","","",""
"1","419","-2.330159","29.137364","1569.0","194.0","9","3.25","2015-12-28T16:52:12.402Z","","",""
"1","420","-2.330189","29.137356","1569.0","194.0","9","3.25","2015-12-28T16:52:13.557Z","","",""
"1","421","-2.330189","29.137356","1569.0","194.0","9","3.25","2015-12-28T16:52:13.980Z","","",""
"1","422","-2.330219","29.137346","1569.0","197.0","9","3.5","2015-12-28T16:52:14.365Z","","",""
"1","423","-2.330219","29.137346","1569.0","197.0","9","3.5","2015-12-28T16:52:14.417Z","","",""
"1","424","-2.330262","29.137327","1569.0","203.0","9","4.75","2015-12-28T16:52:15.616Z","","",""
"1","425","-2.330262","29.137327","1569.0","203.0","9","4.75","2015-12-28T16:52:16.107Z","","",""
"1","426","-2.3303","29.137305","1569.0","208.0","9","4.75","2015-12-28T16:52:16.349Z","","",""
"1","427","-2.3303","29.137305","1569.0","208.0","9","4.75","2015-12-28T16:52:16.379Z","","",""
"1","428","-2.330333","29.137279","1570.0","213.0","9","4.25","2015-12-28T16:52:17.652Z","","",""
"1","429","-2.330333","29.137279","1570.0","213.0","9","4.25","2015-12-28T16:52:17.995Z","","",""
"1","430","-2.330369","29.137252","1569.0","215.0","9","4.25","2015-12-28T16:52:18.430Z","","",""
"1","431","-2.330369","29.137252","1569.0","215.0","9","4.25","2015-12-28T16:52:18.458Z","","",""
"1","432","-2.330398","29.137227","1569.0","216.0","9","4.25","2015-12-28T16:52:19.526Z","","",""
"1","433","-2.330398","29.137227","1569.0","216.0","9","4.25","2015-12-28T16:52:20.085Z","","",""
"1","434","-2.330428","29.137202","1568.0","219.0","9","4.25","2015-12-28T16:52:20.373Z","","",""
"1","435","-2.330428","29.137202","1568.0","219.0","9","4.25","2015-12-28T16:52:20.404Z","","",""
"1","436","-2.330458","29.137182","1569.0","215.0","9","3.75","2015-12-28T16:52:22.080Z","","",""
"1","437","-2.330458","29.137182","1569.0","215.0","9","3.75","2015-12-28T16:52:22.172Z","","",""
"1","438","-2.330489","29.137153","1568.0","215.0","9","4.25","2015-12-28T16:52:22.381Z","","",""
"1","439","-2.330489","29.137153","1568.0","215.0","9","4.25","2015-12-28T16:52:22.418Z","","",""
"1","440","-2.330524","29.137125","1568.0","215.0","9","4.25","2015-12-28T16:52:23.504Z","","",""
"1","441","-2.330524","29.137125","1568.0","215.0","9","4.25","2015-12-28T16:52:24.100Z","","",""
"1","442","-2.330582","29.137097","1568.0","207.0","9","3.25","2015-12-28T16:52:25.517Z","","",""
"1","443","-2.330582","29.137097","1568.0","207.0","9","3.25","2015-12-28T16:52:26.102Z","","",""
"1","444","-2.330607","29.137084","1568.0","208.0","9","3.25","2015-12-28T16:52:26.404Z","","",""
"1","445","-2.330607","29.137084","1568.0","208.0","9","3.25","2015-12-28T16:52:26.436Z","","",""
"1","446","-2.33066","29.137057","1566.0","209.0","9","3.25","2015-12-28T16:52:28.427Z","","",""
"1","447","-2.33066","29.137057","1566.0","209.0","9","3.25","2015-12-28T16:52:28.458Z","","",""
"1","448","-2.330684","29.137043","1565.0","210.0","9","3.25","2015-12-28T16:52:29.950Z","","",""
"1","449","-2.330684","29.137043","1565.0","210.0","9","3.25","2015-12-28T16:52:30.172Z","","",""
"1","450","-2.330709","29.137029","1565.0","210.0","9","3.25","2015-12-28T16:52:30.325Z","","",""
"1","451","-2.330709","29.137029","1565.0","210.0","9","3.25","2015-12-28T16:52:30.354Z","","",""
"1","452","-2.330735","29.137015","1566.0","208.0","9","3.25","2015-12-28T16:52:31.684Z","","",""
"1","453","-2.330735","29.137015","1566.0","208.0","9","3.25","2015-12-28T16:52:31.761Z","","",""
"1","454","-2.330764","29.137004","1566.0","203.0","9","3.25","2015-12-28T16:52:32.494Z","","",""
"1","455","-2.330764","29.137004","1566.0","203.0","9","3.25","2015-12-28T16:52:32.776Z","","",""
"1","456","-2.330795","29.136994","1568.0","198.0","9","3.5","2015-12-28T16:52:33.341Z","","",""
"1","457","-2.330795","29.136994","1568.0","198.0","9","3.5","2015-12-28T16:52:33.371Z","","",""
"1","458","-2.331241","29.13685","1567.0","194.0","9","3.5","2015-12-28T16:52:47.433Z","","",""
"1","459","-2.331241","29.13685","1567.0","194.0","9","3.5","2015-12-28T16:52:48.113Z","","",""
"1","460","-2.331296","29.136834","1569.0","192.0","9","3.5","2015-12-28T16:52:49.612Z","","",""
"1","461","-2.331296","29.136834","1569.0","192.0","9","3.5","2015-12-28T16:52:50.034Z","","",""
"1","462","-2.331383","29.136818","1568.0","189.0","9","2.5","2015-12-28T16:52:53.471Z","","",""
"1","463","-2.331383","29.136818","1568.0","189.0","9","2.5","2015-12-28T16:52:53.736Z","","",""
"1","464","-2.331402","29.136816","1571.0","188.0","9","2.5","2015-12-28T16:52:54.496Z","","",""
"1","465","-2.331402","29.136816","1571.0","188.0","9","2.5","2015-12-28T16:52:55.076Z","","",""
"1","466","-2.331441","29.136812","1569.0","191.0","9","2.25","2015-12-28T16:52:56.525Z","","",""
"1","467","-2.331441","29.136812","1569.0","191.0","9","2.25","2015-12-28T16:52:56.967Z","","",""
"1","468","-2.331459","29.136809","1569.0","194.0","9","2.25","2015-12-28T16:52:57.501Z","","",""
"1","469","-2.331459","29.136809","1569.0","194.0","9","2.25","2015-12-28T16:52:57.564Z","","",""
"1","470","-2.331472","29.136804","1568.0","199.0","9","1.75","2015-12-28T16:52:58.647Z","","",""
"1","471","-2.331472","29.136804","1568.0","199.0","9","1.75","2015-12-28T16:52:58.734Z","","",""
"1","472","-2.331505","29.136794","1568.0","193.0","9","1.5","2015-12-28T16:53:01.476Z","","",""
"1","473","-2.331505","29.136794","1568.0","193.0","9","1.5","2015-12-28T16:53:01.503Z","","",""
"1","474","-2.331514","29.136794","1568.0","188.0","9","1.5","2015-12-28T16:53:02.521Z","","",""
"1","475","-2.331521","29.136795","1568.0","182.0","9","1","2015-12-28T16:53:03.437Z","","",""
"1","476","-2.331529","29.136795","1567.0","187.0","9","1.25","2015-12-28T16:53:04.568Z","","",""
"1","477","-2.331537","29.136794","1567.0","188.0","9","1","2015-12-28T16:53:05.421Z","","",""
"1","478","-2.331543","29.136793","1567.0","188.0","9","1","2015-12-28T16:53:06.579Z","","",""
"1","479","-2.331551","29.136792","1567.0","192.0","9","1","2015-12-28T16:53:07.461Z","","",""
"1","480","-2.331559","29.136789","1567.0","198.0","9","1","2015-12-28T16:53:08.384Z","","",""
"1","481","-2.331559","29.136789","1567.0","198.0","9","1","2015-12-28T16:53:09.131Z","","",""
"1","482","-2.331588","29.136775","1567.0","199.0","9","1","2015-12-28T16:53:12.633Z","","",""
"1","483","-2.331582","29.136771","1567.0","","9","0","2015-12-28T16:56:25.046Z","","",""
"1","484","-2.331693","29.136767","1563.0","178.0","9","2","2015-12-28T16:56:48.443Z","","",""
"1","485","-2.331693","29.136767","1563.0","178.0","9","2","2015-12-28T16:56:48.506Z","","",""
"1","486","-2.331714","29.136765","1563.0","180.0","9","2","2015-12-28T16:56:49.481Z","","",""
"1","487","-2.331714","29.136765","1563.0","180.0","9","2","2015-12-28T16:56:50.114Z","","",""
"1","488","-2.331733","29.136759","1566.0","184.0","9","2","2015-12-28T16:56:50.378Z","","",""
"1","489","-2.331733","29.136759","1566.0","184.0","9","2","2015-12-28T16:56:50.419Z","","",""
"1","490","-2.331752","29.136751","1567.0","189.0","9","2","2015-12-28T16:56:51.980Z","","",""
"1","491","-2.331752","29.136751","1567.0","189.0","9","2","2015-12-28T16:56:52.187Z","","",""
"1","492","-2.33179","29.136738","1570.0","192.0","9","2","2015-12-28T16:56:53.713Z","","",""
"1","493","-2.33179","29.136738","1570.0","192.0","9","2","2015-12-28T16:56:54.076Z","","",""
"1","494","-2.33181","29.136732","1570.0","192.0","9","2.25","2015-12-28T16:56:54.378Z","","",""
"1","495","-2.33181","29.136732","1570.0","192.0","9","2.25","2015-12-28T16:56:54.413Z","","",""
"1","496","-2.331838","29.136725","1569.0","191.0","9","2.75","2015-12-28T16:56:55.526Z","","",""
"1","497","-2.331838","29.136725","1569.0","191.0","9","2.75","2015-12-28T16:56:56.111Z","","",""
"1","498","-2.331865","29.136719","1569.0","190.0","9","2.75","2015-12-28T16:56:56.322Z","","",""
"1","499","-2.331865","29.136719","1569.0","190.0","9","2.75","2015-12-28T16:56:56.347Z","","",""
"1","500","-2.331893","29.136713","1569.0","188.0","9","2.75","2015-12-28T16:56:57.527Z","","",""
"1","501","-2.331893","29.136713","1569.0","188.0","9","2.75","2015-12-28T16:56:57.743Z","","",""
"1","502","-2.331919","29.136708","1569.0","188.0","9","2.75","2015-12-28T16:56:58.523Z","","",""
"1","503","-2.331919","29.136708","1569.0","188.0","9","2.75","2015-12-28T16:56:58.912Z","","",""
"1","504","-2.331943","29.136704","1570.0","187.0","9","2.75","2015-12-28T16:56:59.338Z","","",""
"1","505","-2.331943","29.136704","1570.0","187.0","9","2.75","2015-12-28T16:56:59.389Z","","",""
"1","506","-2.331965","29.136701","1570.0","186.0","4","2.5","2015-12-28T16:57:01.088Z","","",""
"1","507","-2.331965","29.136701","1570.0","186.0","4","2.5","2015-12-28T16:57:01.166Z","","",""
"1","508","-2.331982","29.136698","1570.0","186.0","4","2","2015-12-28T16:57:01.386Z","","",""
"1","509","-2.331982","29.136698","1570.0","186.0","4","2","2015-12-28T16:57:01.430Z","","",""
"1","510","-2.331998","29.136696","1569.0","186.0","4","2","2015-12-28T16:57:02.735Z","","",""
"1","511","-2.331998","29.136696","1569.0","186.0","4","2","2015-12-28T16:57:03.125Z","","",""
"1","512","-2.332012","29.136693","1568.0","186.0","3.9","1.75","2015-12-28T16:57:03.394Z","","",""
"1","513","-2.332012","29.136693","1568.0","186.0","3","1.75","2015-12-28T16:57:03.447Z","","",""
"1","514","-2.332022","29.136691","1568.0","186.0","3.9","1.5","2015-12-28T16:57:04.496Z","","",""
"1","515","-2.332027","29.13669","1568.0","186.0","3","1","2015-12-28T16:57:05.318Z","","",""
"1","516","-2.332033","29.136689","1568.0","186.0","3.9","1","2015-12-28T16:57:06.991Z","","",""
"1","517","-2.332038","29.136687","1568.0","186.0","3","0.75","2015-12-28T16:57:07.412Z","","",""
"1","518","-2.332043","29.136686","1568.0","188.0","3.9","0.75","2015-12-28T16:57:08.580Z","","",""
"1","519","-2.33205","29.136684","1568.0","190.0","3","0.75","2015-12-28T16:57:09.931Z","","",""
"1","520","-2.332057","29.136681","1568.0","194.0","3.9","1","2015-12-28T16:57:10.338Z","","",""
"1","521","-2.332065","29.136677","1568.0","199.0","3","1","2015-12-28T16:57:11.675Z","","",""
"1","522","-2.332074","29.136672","1567.0","199.0","3.9","1","2015-12-28T16:57:12.370Z","","",""
"1","523","-2.332074","29.136672","1567.0","199.0","3","1","2015-12-28T16:57:12.721Z","","",""
"1","524","-2.332087","29.136662","1567.0","207.0","3.9","1.75","2015-12-28T16:57:13.831Z","","",""
"1","525","-2.332087","29.136662","1567.0","207.0","3","1.75","2015-12-28T16:57:14.169Z","","",""
"1","526","-2.3321","29.13665","1566.0","214.0","3.9","1.75","2015-12-28T16:57:14.394Z","","",""
"1","527","-2.3321","29.13665","1566.0","214.0","3","1.75","2015-12-28T16:57:14.420Z","","",""
"1","528","-2.332112","29.136634","1566.0","228.0","3.9","2","2015-12-28T16:57:15.416Z","","",""
"1","529","-2.332112","29.136634","1566.0","228.0","3","2","2015-12-28T16:57:15.936Z","","",""
"1","530","-2.332122","29.136616","1566.0","234.0","3.9","2","2015-12-28T16:57:16.376Z","","",""
"1","531","-2.332122","29.136616","1566.0","234.0","3","2","2015-12-28T16:57:16.431Z","","",""
"1","532","-2.332129","29.136597","1567.0","241.0","3.9","2","2015-12-28T16:57:17.438Z","","",""
"1","533","-2.332129","29.136597","1567.0","241.0","3","2","2015-12-28T16:57:17.738Z","","",""
"1","534","-2.332136","29.136582","1566.0","242.0","3.9","1.75","2015-12-28T16:57:18.522Z","","",""
